
06005,2006/1/10,19,24,20,27,3,26,11,3,19,20,24,26,27,11
06006,2006/1/12,32,22,8,26,21,23,14,8,21,22,23,26,32,14
06007,2006/1/15,32,27,33,16,18,4,7,4,16,18,27,32,33,7
06008,2006/1/17,18,28,5,3,32,9,16,3,5,9,18,28,32,16
06009,2006/1/19,26,8,5,20,30,6,6,5,6,8,20,26,30,6
06010,2006/1/22,4,29,6,19,12,27,8,4,6,12,19,27,29,8
06011,2006/1/24,31,8,5,27,7,14,11,5,7,8,14,27,31,11
06012,2006/1/26,31,9,11,33,13,27,10,9,11,13,27,31,33,10
06013,2006/2/5,16,5,1,21,6,12,11,1,5,6,12,16,21,11
06014,2006/2/7,32,33,14,29,6,26,7,6,14,26,29,32,33,7
06015,2006/2/9,29,9,32,2,3,15,3,2,3,9,15,29,32,3
06016,2006/2/12,1,7,17,23,30,13,16,1,7,13,17,23,30,16
06017,2006/2/14,31,8,33,4,32,3,2,3,4,8,31,32,33,2
06018,2006/2/16,17,26,24,14,1,13,5,1,13,14,17,24,26,5
06019,2006/2/19,22,13,32,6,26,4,7,4,6,13,22,26,32,7
06020,2006/2/21,26,21,23,5,29,9,6,5,9,21,23,26,29,6
06021,2006/2/23,21,22,1,2,20,5,9,1,2,5,20,21,22,9
06022,2006/2/26,4,3,16,13,27,2,13,2,3,4,13,16,27,13
06023,2006/2/28,13,14,4,19,23,28,8,4,13,14,19,23,28,8
06024,2006/3/2,2,11,27,9,7,21,6,2,7,9,11,21,27,6
06025,2006/3/5,24,3,17,4,19,32,5,3,4,17,19,24,32,5
06026,2006/3/7,2,1,32,29,22,18,3,1,2,18,22,29,32,3
06027,2006/3/9,27,6,8,11,16,14,15,6,8,11,14,16,27,15
06028,2006/3/12,14,7,27,16,17,5,4,5,7,14,16,17,27,4
06029,2006/3/14,4,14,3,7,19,9,8,3,4,7,9,14,19,8
06030,2006/3/16,32,20,15,8,13,17,14,8,13,15,17,20,32,14
06031,2006/3/19,16,32,3,10,31,12,14,3,10,12,16,31,32,14
06032,2006/3/21,24,20,26,18,5,31,9,5,18,20,24,26,31,9
06033,2006/3/23,15,23,27,31,22,20,6,15,20,22,23,27,31,6
06034,2006/3/26,33,16,10,2,17,15,13,2,10,15,16,17,33,13
06035,2006/3/28,3,29,9,13,21,27,13,3,9,13,21,27,29,13
06036,2006/3/30,10,7,4,17,16,21,9,4,7,10,16,17,21,9
06037,2006/4/2,32,25,12,2,24,23,14,2,12,23,24,25,32,14
06038,2006/4/4,19,2,17,30,22,14,10,2,14,17,19,22,30,10
06039,2006/4/6,19,31,32,16,28,22,3,16,19,22,28,31,32,3
06040,2006/4/9,25,15,26,28,33,22,3,15,22,25,26,28,33,3
06041,2006/4/11,28,18,16,21,10,3,4,3,10,16,18,21,28,4
06042,2006/4/13,26,3,28,16,31,23,11,3,16,23,26,28,31,11
06043,2006/4/16,32,16,12,13,5,23,3,5,12,13,16,23,32,3
06044,2006/4/18,10,21,2,18,30,31,5,2,10,18,21,30,31,5
06045,2006/4/20,21,7,6,20,10,14,4,6,7,10,14,20,21,4
06046,2006/4/23,32,18,29,31,13,23,8,13,18,23,29,31,32,8
06047,2006/4/25,17,32,2,20,28,22,3,2,17,20,22,28,32,3
06048,2006/4/27,19,29,32,25,9,13,12,9,13,19,25,29,32,12
06049,2006/4/30,10,12,20,6,17,13,3,6,10,12,13,17,20,3
06050,2006/5/2,15,31,25,12,6,2,7,2,6,12,15,25,31,7
06051,2006/5/4,30,27,2,7,17,6,16,2,6,7,17,27,30,16
06052,2006/5/7,27,32,26,24,30,11,3,11,24,26,27,30,32,3
06053,2006/5/9,28,31,17,1,27,11,2,1,11,17,27,28,31,2
06054,2006/5/11,3,10,7,5,28,30,4,3,5,7,10,28,30,4
06055,2006/5/14,4,31,28,5,29,33,11,4,5,28,29,31,33,11
06056,2006/5/16,13,25,21,11,23,15,8,11,13,15,21,23,25,8
06057,2006/5/18,18,3,17,4,21,31,8,3,4,17,18,21,31,8
06058,2006/5/21,12,24,22,1,25,23,14,1,12,22,23,24,25,14
06059,2006/5/23,17,27,29,10,5,15,11,5,10,15,17,27,29,11
06060,2006/5/25,30,19,15,32,5,23,14,5,15,19,23,30,32,14
06061,2006/5/28,19,25,5,30,13,17,11,5,13,17,19,25,30,11
06062,2006/5/30,30,18,24,26,22,23,1,18,22,23,24,26,30,1
06063,2006/6/1,23,24,15,21,4,5,8,4,5,15,21,23,24,8
06064,2006/6/4,28,3,12,24,21,14,11,3,12,14,21,24,28,11
06065,2006/6/6,8,30,29,17,28,4,13,4,8,17,28,29,30,13
06066,2006/6/8,18,33,11,6,30,8,5,6,8,11,18,30,33,5
06067,2006/6/11,8,7,16,11,24,17,13,7,8,11,16,17,24,13
06068,2006/6/13,10,30,14,33,3,7,10,3,7,10,14,30,33,10
06069,2006/6/15,20,16,29,30,22,5,8,5,16,20,22,29,30,8
06070,2006/6/18,13,20,3,11,2,27,2,2,3,11,13,20,27,2
06071,2006/6/20,29,31,19,11,5,12,1,5,11,12,19,29,31,1
06072,2006/6/22,20,21,3,2,5,24,8,2,3,5,20,21,24,8
06073,2006/6/25,16,13,18,29,5,27,12,5,13,16,18,27,29,12
06074,2006/6/27,19,3,33,1,25,15,4,1,3,15,19,25,33,4
06075,2006/6/29,22,23,21,25,10,33,11,10,21,22,23,25,33,11
06076,2006/7/2,32,29,17,21,4,10,14,4,10,17,21,29,32,14
06077,2006/7/4,19,13,9,12,8,33,9,8,9,12,13,19,33,9
06078,2006/7/6,5,22,17,33,31,3,12,3,5,17,22,31,33,12
06079,2006/7/9,11,6,20,17,13,32,8,6,11,13,17,20,32,8
06080,2006/7/11,26,22,15,29,17,20,9,15,17,20,22,26,29,9
06081,2006/7/13,14,18,21,16,22,32,4,14,16,18,21,22,32,4
06082,2006/7/16,15,3,13,28,29,23,9,3,13,15,23,28,29,9
06083,2006/7/18,18,29,9,19,26,7,10,7,9,18,19,26,29,10
06084,2006/7/21,12,17,21,25,28,1,12,1,12,17,21,25,28,12
06085,2006/7/23,18,6,21,24,25,2,8,2,6,18,21,24,25,8
06086,2006/7/25,6,10,4,31,26,24,6,4,6,10,24,26,31,6
06087,2006/7/27,9,12,8,4,30,5,5,4,5,8,9,12,30,5
06088,2006/7/30,25,3,11,24,20,26,1,3,11,20,24,25,26,1
06089,2006/8/1,1,16,22,13,18,19,1,1,13,16,18,19,22,1
06090,2006/8/3,20,2,11,15,23,29,11,2,11,15,20,23,29,11
06091,2006/8/6,8,12,22,7,24,21,7,7,8,12,21,22,24,7
06092,2006/8/8,8,2,20,21,16,11,14,2,8,11,16,20,21,14
06093,2006/8/10,16,19,12,23,18,2,5,2,12,16,18,19,23,5
06094,2006/8/13,17,18,33,16,24,15,13,15,16,17,18,24,33,13
06095,2006/8/15,29,17,3,20,21,1,16,1,3,17,20,21,29,16
06096,2006/8/17,33,9,18,13,5,1,14,1,5,9,13,18,33,14
06097,2006/8/20,11,20,14,15,26,27,12,11,14,15,20,26,27,12
06098,2006/8/22,10,6,7,11,18,23,16,6,7,10,11,18,23,16
06099,2006/8/24,12,24,27,18,9,23,5,9,12,18,23,24,27,5
06100,2006/8/27,32,30,26,18,1,11,3,1,11,18,26,30,32,3
06101,2006/8/29,12,9,27,26,28,20,16,9,12,20,26,27,28,16
06102,2006/8/31,19,20,24,13,1,4,11,1,4,13,19,20,24,11
06103,2006/9/3,28,12,31,25,14,15,6,12,14,15,25,28,31,6
06104,2006/9/5,7,3,22,28,31,27,11,3,7,22,27,28,31,11
06105,2006/9/7,15,14,31,5,12,20,1,5,12,14,15,20,31,1
06106,2006/9/10,2,28,12,19,14,33,10,2,12,14,19,28,33,10
06107,2006/9/12,30,13,8,1,17,6,7,1,6,8,13,17,30,7
06108,2006/9/14,8,6,30,24,2,20,9,2,6,8,20,24,30,9
06109,2006/9/17,5,18,17,1,26,23,13,1,5,17,18,23,26,13
06110,2006/9/19,14,33,18,12,9,27,13,9,12,14,18,27,33,13
06111,2006/9/21,11,8,22,1,17,16,15,1,8,11,16,17,22,15
06112,2006/9/24,13,33,31,15,4,9,11,4,9,13,15,31,33,11
06113,2006/9/26,14,18,28,5,33,17,2,5,14,17,18,28,33,2
06114,2006/9/28,29,27,8,20,14,10,16,8,10,14,20,27,29,16
06115,2006/10/1,1,29,26,20,28,10,15,1,10,20,26,28,29,15
06116,2006/10/3,33,21,32,22,5,16,9,5,16,21,22,32,33,9
06117,2006/10/5,20,22,23,26,14,6,9,6,14,20,22,23,26,9
06118,2006/10/8,1,7,8,3,30,10,5,1,3,7,8,10,30,5
06119,2006/10/10,1,20,30,27,2,14,2,1,2,14,20,27,30,2
06120,2006/10/12,8,15,6,24,33,14,9,6,8,14,15,24,33,9
06121,2006/10/15,4,3,6,33,31,27,6,3,4,6,27,31,33,6
06122,2006/10/17,24,6,5,22,8,4,3,4,5,6,8,22,24,3
06123,2006/10/19,20,2,25,3,28,32,6,2,3,20,25,28,32,6
06124,2006/10/22,31,18,13,32,14,12,13,12,13,14,18,31,32,13
06125,2006/10/24,19,33,32,30,23,15,6,15,19,23,30,32,33,6
06126,2006/10/26,2,16,24,33,8,13,9,2,8,13,16,24,33,9
06127,2006/10/29,11,3,17,19,4,30,1,3,4,11,17,19,30,1
06128,2006/10/31,30,21,33,15,31,4,5,4,15,21,30,31,33,5
06129,2006/11/2,29,18,22,14,27,9,12,9,14,18,22,27,29,12
06130,2006/11/5,12,32,30,22,1,21,2,1,12,21,22,30,32,2
06131,2006/11/7,4,9,26,33,3,22,1,3,4,9,22,26,33,1
06132,2006/11/9,26,33,14,6,30,22,1,6,14,22,26,30,33,1
06133,2006/11/12,29,4,20,31,25,6,3,4,6,20,25,29,31,3
06134,2006/11/14,13,30,28,26,18,10,12,10,13,18,26,28,30,12
06135,2006/11/16,23,19,4,22,21,31,4,4,19,21,22,23,31,4
06136,2006/11/19,15,24,22,21,11,17,5,11,15,17,21,22,24,5
06137,2006/11/21,14,31,27,10,17,21,9,10,14,17,21,27,31,9
06138,2006/11/23,4,11,9,26,17,18,8,4,9,11,17,18,26,8
06139,2006/11/26,7,8,14,23,21,25,5,7,8,14,21,23,25,5
06140,2006/11/28,23,8,18,1,19,11,5,1,8,11,18,19,23,5
06141,2006/11/30,25,31,22,18,16,23,11,16,18,22,23,25,31,11
06142,2006/12/3,27,10,26,22,16,19,16,10,16,19,22,26,27,16
06143,2006/12/5,29,1,15,31,32,20,8,1,15,20,29,31,32,8
06144,2006/12/7,22,4,29,13,10,16,6,4,10,13,16,22,29,6
06145,2006/12/10,2,7,23,31,26,28,7,2,7,23,26,28,31,7
06146,2006/12/12,28,23,30,9,3,13,5,3,9,13,23,28,30,5
06147,2006/12/14,1,17,31,15,27,4,1,1,4,15,17,27,31,1
06148,2006/12/17,8,12,13,23,29,4,1,4,8,12,13,23,29,1
06149,2006/12/19,5,2,15,32,11,3,15,2,3,5,11,15,32,15
06150,2006/12/21,27,25,9,18,8,12,12,8,9,12,18,25,27,12
06151,2006/12/24,4,22,3,6,16,1,8,1,3,4,6,16,22,8
06152,2006/12/26,1,20,25,31,14,27,15,1,14,20,25,27,31,15
06153,2006/12/28,30,33,1,20,11,7,10,1,7,11,20,30,33,10
06154,2006/12/31,7,18,14,30,20,33,13,7,14,18,20,30,33,13
07001,2007/1/2,26,2,20,10,9,4,14,2,4,9,10,20,26,14
07002,2007/1/4,22,20,6,14,21,5,1,5,6,14,20,21,22,1
07003,2007/1/7,5,22,9,27,11,12,15,5,9,11,12,22,27,15
07004,2007/1/9,25,3,33,7,10,13,10,3,7,10,13,25,33,10
07005,2007/1/11,6,24,16,1,5,30,12,1,5,6,16,24,30,12
07006,2007/1/14,27,14,6,22,26,10,11,6,10,14,22,26,27,11
07007,2007/1/16,32,15,4,17,22,12,14,4,12,15,17,22,32,14
07008,2007/1/18,4,25,18,5,19,1,10,1,4,5,18,19,25,10
07009,2007/1/21,15,4,27,2,25,14,15,2,4,14,15,25,27,15
07010,2007/1/23,32,30,17,8,14,3,5,3,8,14,17,30,32,5
07011,2007/1/25,3,33,25,28,15,10,16,3,10,15,25,28,33,16
07012,2007/1/28,5,3,28,21,26,7,4,3,5,7,21,26,28,4
07013,2007/1/30,5,32,27,15,29,18,5,5,15,18,27,29,32,5
07014,2007/2/1,24,13,16,1,20,26,9,1,13,16,20,24,26,9
07015,2007/2/4,4,30,3,22,18,8,15,3,4,8,18,22,30,15
07016,2007/2/6,18,1,22,20,26,33,5,1,18,20,22,26,33,5
07017,2007/2/8,25,9,24,10,5,32,14,5,9,10,24,25,32,14
07018,2007/2/11,26,21,20,1,12,18,11,1,12,18,20,21,26,11
07019,2007/2/13,23,11,31,4,29,16,14,4,11,16,23,29,31,14
07020,2007/2/15,20,5,31,10,28,16,14,5,10,16,20,28,31,14
07021,2007/2/25,11,25,3,6,31,9,13,3,6,9,11,25,31,13
07022,2007/2/27,7,10,27,2,18,4,10,2,4,7,10,18,27,10
07023,2007/3/1,13,33,3,7,17,32,2,3,7,13,17,32,33,2
07024,2007/3/4,27,25,9,17,32,8,6,8,9,17,25,27,32,6
07025,2007/3/6,18,26,3,22,16,23,3,3,16,18,22,23,26,3
07026,2007/3/8,16,4,29,14,26,1,10,1,4,14,16,26,29,10
07027,2007/3/11,24,22,3,9,27,2,11,2,3,9,22,24,27,11
07028,2007/3/13,3,20,13,30,8,29,11,3,8,13,20,29,30,11
07029,2007/3/15,19,6,8,21,11,9,10,6,8,9,11,19,21,10
07030,2007/3/18,30,16,27,22,3,21,4,3,16,21,22,27,30,4
07031,2007/3/20,4,19,12,6,31,10,1,4,6,10,12,19,31,1
07032,2007/3/22,8,16,32,24,4,30,16,4,8,16,24,30,32,16
07033,2007/3/25,18,4,3,17,11,28,9,3,4,11,17,18,28,9
07034,2007/3/27,14,2,9,12,25,23,16,2,9,12,14,23,25,16
07035,2007/3/29,31,1,29,12,8,4,6,1,4,8,12,29,31,6
07036,2007/4/1,3,21,23,14,30,31,10,3,14,21,23,30,31,10
07037,2007/4/3,23,10,11,31,16,33,16,10,11,16,23,31,33,16
07038,2007/4/5,11,30,21,3,14,19,5,3,11,14,19,21,30,5
07039,2007/4/8,27,24,7,6,29,19,1,6,7,19,24,27,29,1
07040,2007/4/10,19,30,14,13,24,15,10,13,14,15,19,24,30,10
07041,2007/4/12,3,9,31,26,1,11,12,1,3,9,11,26,31,12
07042,2007/4/15,19,3,32,16,13,33,8,3,13,16,19,32,33,8
07043,2007/4/17,3,30,10,14,11,8,5,3,8,10,11,14,30,5
07044,2007/4/19,9,24,21,20,13,32,8,9,13,20,21,24,32,8
07045,2007/4/22,28,12,30,21,18,1,10,1,12,18,21,28,30,10
07046,2007/4/24,6,19,26,9,7,2,14,2,6,7,9,19,26,14
07047,2007/4/26,4,23,16,2,18,30,6,2,4,16,18,23,30,6
07048,2007/4/29,2,12,11,17,28,15,12,2,11,12,15,17,28,12
07049,2007/5/1,4,33,19,31,14,18,2,4,14,18,19,31,33,2
07050,2007/5/3,25,13,18,5,1,8,2,1,5,8,13,18,25,2
07051,2007/5/6,14,33,3,27,26,16,13,3,14,16,26,27,33,13
07052,2007/5/8,3,2,8,7,26,29,7,2,3,7,8,26,29,7
07053,2007/5/10,13,17,18,16,27,10,11,10,13,16,17,18,27,11
07054,2007/5/13,28,16,18,23,3,1,5,1,3,16,18,23,28,5
07055,2007/5/15,28,29,22,2,6,11,2,2,6,11,22,28,29,2
07056,2007/5/17,32,21,31,14,17,29,12,14,17,21,29,31,32,12
07057,2007/5/20,19,11,18,20,21,5,9,5,11,18,19,20,21,9
07058,2007/5/22,25,8,10,7,13,27,7,7,8,10,13,25,27,7
07059,2007/5/24,4,1,3,6,29,7,14,1,3,4,6,7,29,14
07060,2007/5/27,29,8,19,1,2,16,5,1,2,8,16,19,29,5
07061,2007/5/29,7,11,20,6,23,1,5,1,6,7,11,20,23,5
07062,2007/5/31,30,8,17,20,33,29,9,8,17,20,29,30,33,9
07063,2007/6/3,15,28,24,17,10,26,12,10,15,17,24,26,28,12
07064,2007/6/5,21,9,2,23,6,16,16,2,6,9,16,21,23,16
07065,2007/6/7,21,19,31,25,7,4,7,4,7,19,21,25,31,7
07066,2007/6/10,32,33,11,24,16,5,8,5,11,16,24,32,33,8
07067,2007/6/12,11,13,23,6,21,17,11,6,11,13,17,21,23,11
07068,2007/6/14,23,18,19,11,28,22,1,11,18,19,22,23,28,1
07069,2007/6/17,32,12,4,3,14,11,12,3,4,11,12,14,32,12
07070,2007/6/19,18,30,15,6,17,8,12,6,8,15,17,18,30,12
07071,2007/6/21,1,14,21,31,6,30,9,1,6,14,21,30,31,9
07072,2007/6/24,4,13,14,33,2,8,16,2,4,8,13,14,33,16
07073,2007/6/26,11,28,5,31,9,19,2,5,9,11,19,28,31,2
07074,2007/6/28,28,13,27,25,15,8,3,8,13,15,25,27,28,3
07075,2007/7/1,17,22,32,13,16,30,3,13,16,17,22,30,32,3
07076,2007/7/3,6,16,15,12,20,31,2,6,12,15,16,20,31,2
07077,2007/7/5,14,28,6,8,21,29,2,6,8,14,21,28,29,2
07078,2007/7/8,7,23,4,6,25,32,1,4,6,7,23,25,32,1
07079,2007/7/10,20,25,3,14,21,4,14,3,4,14,20,21,25,14
07080,2007/7/12,18,8,29,16,1,19,4,1,8,16,18,19,29,4
07081,2007/7/15,24,33,19,15,9,14,13,9,14,15,19,24,33,13
07082,2007/7/17,32,17,5,15,25,18,15,5,15,17,18,25,32,15
07083,2007/7/19,14,21,11,18,26,20,5,11,14,18,20,21,26,5
07084,2007/7/22,14,20,12,6,27,10,10,6,10,12,14,20,27,10
07085,2007/7/24,30,2,29,19,17,12,12,2,12,17,19,29,30,12
07086,2007/7/26,8,5,29,27,22,14,16,5,8,14,22,27,29,16
07087,2007/7/29,21,3,5,4,8,1,9,1,3,4,5,8,21,9
07088,2007/7/31,28,2,33,4,10,29,6,2,4,10,28,29,33,6
07089,2007/8/2,19,28,8,7,3,15,3,3,7,8,15,19,28,3
07090,2007/8/5,30,31,27,5,13,11,2,5,11,13,27,30,31,2
07091,2007/8/7,30,11,32,17,31,2,7,2,11,17,30,31,32,7
07092,2007/8/9,24,14,23,18,22,33,9,14,18,22,23,24,33,9
07093,2007/8/12,13,5,10,19,29,15,2,5,10,13,15,19,29,2
07094,2007/8/14,19,3,24,18,5,32,2,3,5,18,19,24,32,2
07095,2007/8/16,8,6,32,18,1,29,7,1,6,8,18,29,32,7
07096,2007/8/19,32,22,10,9,20,30,8,9,10,20,22,30,32,8
07097,2007/8/21,4,13,26,18,30,8,11,4,8,13,18,26,30,11
07098,2007/8/23,3,2,19,11,5,20,12,2,3,5,11,19,20,12
07099,2007/8/26,31,3,33,4,27,14,5,3,4,14,27,31,33,5
07100,2007/8/28,18,27,29,30,32,8,6,8,18,27,29,30,32,6
07101,2007/8/30,18,16,15,22,30,21,14,15,16,18,21,22,30,14
07102,2007/9/2,18,8,33,6,4,20,11,4,6,8,18,20,33,11
07103,2007/9/4,25,7,27,32,30,9,1,7,9,25,27,30,32,1
07104,2007/9/6,20,8,12,14,32,2,4,2,8,12,14,20,32,4
07105,2007/9/9,17,7,10,29,23,2,14,2,7,10,17,23,29,14
07106,2007/9/11,12,18,21,24,25,29,8,12,18,21,24,25,29,8
07107,2007/9/13,28,9,8,2,24,18,10,2,8,9,18,24,28,10
07108,2007/9/16,33,12,7,20,13,3,2,3,7,12,13,20,33,2
07109,2007/9/18,1,7,14,13,4,8,4,1,4,7,8,13,14,4
07110,2007/9/20,7,4,15,28,2,24,3,2,4,7,15,24,28,3
07111,2007/9/23,17,9,12,13,2,10,11,2,9,10,12,13,17,11
07112,2007/9/25,16,7,32,14,25,11,11,7,11,14,16,25,32,11
07113,2007/9/27,18,23,31,25,26,4,10,4,18,23,25,26,31,10
07114,2007/9/30,27,12,15,5,33,24,5,5,12,15,24,27,33,5
07115,2007/10/2,16,20,1,26,10,5,2,1,5,10,16,20,26,2
07116,2007/10/4,11,5,7,27,17,3,13,3,5,7,11,17,27,13
07117,2007/10/7,32,7,26,10,9,3,1,3,7,9,10,26,32,1
07118,2007/10/9,32,18,4,25,16,10,15,4,10,16,18,25,32,15
07119,2007/10/11,31,8,25,3,11,13,12,3,8,11,13,25,31,12
07120,2007/10/14,12,7,18,11,6,25,1,6,7,11,12,18,25,1
07121,2007/10/16,21,3,28,22,10,27,6,3,10,21,22,27,28,6
07122,2007/10/18,7,4,32,24,26,19,9,4,7,19,24,26,32,9
07123,2007/10/21,28,1,23,13,15,32,2,1,13,15,23,28,32,2
07124,2007/10/23,19,3,32,7,13,16,16,3,7,13,16,19,32,16
07125,2007/10/25,5,33,3,27,18,20,1,3,5,18,20,27,33,1
07126,2007/10/28,31,26,10,19,9,23,9,9,10,19,23,26,31,9
07127,2007/10/30,28,13,9,24,16,6,11,6,9,13,16,24,28,11
07128,2007/11/1,27,21,31,19,10,9,5,9,10,19,21,27,31,5
07129,2007/11/4,7,20,22,21,5,30,8,5,7,20,21,22,30,8
07130,2007/11/6,5,9,31,27,3,11,4,3,5,9,11,27,31,4
07131,2007/11/8,5,22,7,3,27,16,5,3,5,7,16,22,27,5
07132,2007/11/11,22,23,1,21,9,16,5,1,9,16,21,22,23,5
07133,2007/11/13,6,33,13,11,7,3,10,3,6,7,11,13,33,10
07134,2007/11/15,1,10,4,18,13,25,15,1,4,10,13,18,25,15
07135,2007/11/18,11,16,1,31,33,26,16,1,11,16,26,31,33,16
07136,2007/11/20,25,1,18,2,21,29,14,1,2,18,21,25,29,14
07137,2007/11/22,20,8,22,7,18,3,3,3,7,8,18,20,22,3
07138,2007/11/25,25,17,19,3,2,15,16,2,3,15,17,19,25,16
07139,2007/11/27,6,16,14,10,22,12,6,6,10,12,14,16,22,6
07140,2007/11/29,1,5,22,26,16,21,11,1,5,16,21,22,26,11
07141,2007/12/2,3,31,6,2,17,4,8,2,3,4,6,17,31,8
07142,2007/12/4,30,25,20,26,11,27,8,11,20,25,26,27,30,8
07143,2007/12/6,24,26,22,1,23,6,4,1,6,22,23,24,26,4
07144,2007/12/9,8,28,14,32,25,23,16,8,14,23,25,28,32,16
07145,2007/12/11,31,11,25,9,8,12,11,8,9,11,12,25,31,11
07146,2007/12/13,18,4,30,24,22,26,9,4,18,22,24,26,30,9
07147,2007/12/16,24,26,18,7,3,27,4,3,7,18,24,26,27,4
07148,2007/12/18,28,3,17,16,23,9,7,3,9,16,17,23,28,7
07149,2007/12/20,1,19,30,28,17,22,3,1,17,19,22,28,30,3
07150,2007/12/23,13,11,3,5,24,19,5,3,5,11,13,19,24,5
07151,2007/12/25,11,23,6,25,10,1,2,1,6,10,11,23,25,2
07152,2007/12/27,30,17,21,29,11,33,8,11,17,21,29,30,33,8
07153,2007/12/30,4,1,31,20,19,25,15,1,4,19,20,25,31,15
08001,2008/1/1,14,29,4,9,7,2,3,2,4,7,9,14,29,3
08002,2008/1/3,4,18,22,25,3,29,9,3,4,18,22,25,29,9
08003,2008/1/6,17,8,6,13,11,19,12,6,8,11,13,17,19,12
08004,2008/1/8,29,27,8,4,23,22,8,4,8,22,23,27,29,8
08005,2008/1/10,3,24,25,22,15,5,15,3,5,15,22,24,25,15
08006,2008/1/13,18,27,14,22,16,1,14,1,14,16,18,22,27,14
08007,2008/1/15,30,22,13,17,23,1,11,1,13,17,22,23,30,11
08008,2008/1/17,2,16,27,15,23,26,7,2,15,16,23,26,27,7
08009,2008/1/20,21,31,32,9,30,29,16,9,21,29,30,31,32,16
08010,2008/1/22,3,8,27,17,21,11,9,3,8,11,17,21,27,9
08011,2008/1/24,17,14,30,21,32,2,3,2,14,17,21,30,32,3
08012,2008/1/27,20,5,3,16,4,30,13,3,4,5,16,20,30,13
08013,2008/1/29,28,8,2,15,16,22,10,2,8,15,16,22,28,10
08014,2008/1/31,11,31,3,21,17,9,14,3,9,11,17,21,31,14
08015,2008/2/3,33,8,6,29,11,16,3,6,8,11,16,29,33,3
08016,2008/2/5,14,3,21,29,12,33,13,3,12,14,21,29,33,13
08017,2008/2/14,20,22,2,7,17,5,2,2,5,7,17,20,22,2
08018,2008/2/17,33,23,6,5,2,26,13,2,5,6,23,26,33,13
08019,2008/2/19,31,9,11,2,17,27,5,2,9,11,17,27,31,5
08020,2008/2/21,28,30,15,10,3,13,3,3,10,13,15,28,30,3
08021,2008/2/24,12,26,20,28,19,9,15,9,12,19,20,26,28,15
08022,2008/2/26,28,24,32,12,20,18,5,12,18,20,24,28,32,5
08023,2008/2/28,18,25,32,8,16,26,2,8,16,18,25,26,32,2
08024,2008/3/2,28,20,26,30,11,21,13,11,20,21,26,28,30,13
08025,2008/3/4,17,8,21,19,16,18,14,8,16,17,18,19,21,14
08026,2008/3/6,5,29,17,19,32,27,3,5,17,19,27,29,32,3
08027,2008/3/9,18,23,24,26,19,15,13,15,18,19,23,24,26,13
08028,2008/3/11,26,1,32,29,13,21,10,1,13,21,26,29,32,10
08029,2008/3/13,9,1,14,22,29,32,12,1,9,14,22,29,32,12
08030,2008/3/16,15,28,18,19,20,6,11,6,15,18,19,20,28,11
08031,2008/3/18,6,31,21,3,11,15,13,3,6,11,15,21,31,13
08032,2008/3/20,14,21,28,16,23,5,13,5,14,16,21,23,28,13
08033,2008/3/23,18,30,33,12,17,31,4,12,17,18,30,31,33,4
08034,2008/3/25,3,29,5,9,21,11,9,3,5,9,11,21,29,9
08035,2008/3/27,18,7,29,14,11,17,16,7,11,14,17,18,29,16
08036,2008/3/30,18,2,28,23,6,13,16,2,6,13,18,23,28,16
08037,2008/4/1,1,22,12,31,24,28,6,1,12,22,24,28,31,6
08038,2008/4/3,10,3,9,11,19,15,13,3,9,10,11,15,19,13
08039,2008/4/6,7,13,1,10,22,29,1,1,7,10,13,22,29,1
08040,2008/4/8,25,22,27,6,28,13,9,6,13,22,25,27,28,9
08041,2008/4/10,27,22,20,23,11,8,4,8,11,20,22,23,27,4
08042,2008/4/13,12,9,24,4,3,11,1,3,4,9,11,12,24,1
08043,2008/4/15,33,16,22,10,27,3,14,3,10,16,22,27,33,14
08044,2008/4/17,26,9,29,5,20,7,9,5,7,9,20,26,29,9
08045,2008/4/20,21,10,32,13,1,29,4,1,10,13,21,29,32,4
08046,2008/4/22,16,18,28,24,33,15,15,15,16,18,24,28,33,15
08047,2008/4/24,14,22,13,12,9,20,10,9,12,13,14,20,22,10
08048,2008/4/27,30,27,32,11,21,18,1,11,18,21,27,30,32,1
08049,2008/4/29,13,3,10,25,12,19,4,3,10,12,13,19,25,4
08050,2008/5/1,27,11,1,26,19,24,3,1,11,19,24,26,27,3
08051,2008/5/4,4,8,1,13,10,33,11,1,4,8,10,13,33,11
08052,2008/5/6,31,2,29,23,10,17,10,2,10,17,23,29,31,10
08053,2008/5/8,21,12,19,20,6,27,4,6,12,19,20,21,27,4
08054,2008/5/11,2,16,17,25,6,20,7,2,6,16,17,20,25,7
08055,2008/5/13,26,16,23,11,19,31,4,11,16,19,23,26,31,4
08056,2008/5/15,8,30,22,23,13,25,7,8,13,22,23,25,30,7
08057,2008/5/18,28,20,30,21,19,26,8,19,20,21,26,28,30,8
08058,2008/5/20,27,21,12,31,1,29,11,1,12,21,27,29,31,11
08059,2008/5/22,6,15,2,32,29,31,16,2,6,15,29,31,32,16
08060,2008/5/25,32,30,6,8,17,7,3,6,7,8,17,30,32,3
08061,2008/5/27,2,5,12,1,31,26,6,1,2,5,12,26,31,6
08062,2008/5/29,17,24,27,6,13,8,15,6,8,13,17,24,27,15
08063,2008/6/1,14,9,5,17,11,16,15,5,9,11,14,16,17,15
08064,2008/6/3,1,12,7,2,9,18,12,1,2,7,9,12,18,12
08065,2008/6/5,13,30,19,31,15,5,5,5,13,15,19,30,31,5
